"id";"referencia";"Tipo";"Estado";"Cidade";"Bairro";"endereco";"numero";"complemento";"descricao";"QtdDormitorio";"QtdSuite";"QtdBanheiro";"QtdBoxes";"AreaTotal";"AreaPrivativa";"areaUtil";"preco";"preco_loca";"precoCondominio";"DataCadastro"
"633867";"8374";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Rio Branco";"Rua Schiller";"96";"302";"Ótimos apartamentos de 2 dormitórios novos, com 1 suíte, churrasqueira e 1 vaga box garagem, à venda no bairro Rio Branco-Moinhos de Vento, a 300 metros do Parcão e, próximo ao Zaffari Supermercados da Cabral, faculdade IPA-Metodista e de todas conveniências da região.

Apartamento de 2 dormitórios, com 1 suíte e 1 vaga box garagem, living com 2 ambientes (estar e jantar), banheiro social, cozinha com churrasqueira e, área de serviço. Peças amplas e impecáveis.  

A partir de 72 m² de área privativa e R$ 720 mil!!!

Edifício de torre única com poucas unidades, privacidade total, com 14 pavimentos e 2 unidades por andar, sendo 2 elevadores, com portaria, medidores individuais de água e gás, interfone e zelador.

Próximo à Rua Mariante, ao IPA (Faculdade e Escola), Parque Moinhos de Vento (Parcão) e a comércios em geral. 

Última unidade semi-mobiliada!!!
Possibilidade de aquisição de 2ª vaga!!!
Imóvel pronto e com habite-se.

Agende sua visita!
(51)Apartamento de 1 dormitório novo e semi-mobiliado, com churrasqueira e 1 vaga box garagem, à venda no bairro Petrópolis, próximo as avenidas Ijuí, Protásio Alves, ao Zaffari Supermercados e da Praça da Encol. 

Apartamento de 1 dormitório, decorado com móveis fixos, com 43 m2 privativos, com churrasqueira, living c/2 ambientes, cozinha americana, uma vaga box garagem escriturada.

Prédio com salão de festas, medidor individual de água, espera para Split no dormitório e sala, espera no apartamento para sistema de automação, circuito fechado de tv, cerca eletrônica. 

Agende agora sua visita.
Whats (51) 994827855
André Figueiredo Consultor Imobiliário ";"2";"1";"2";NULL;"82";"72";"72";"720000";"0";"700";"2019-06-17 17:00:39"
"633901";"8375";"Cobertura";"RIO GRANDE DO SUL";"Porto Alegre";"Bom Fim";"Rua Travessa da Paz";"26";"406";"Apartamento tipo Cobertura de 1 dormitório à venda no bairro Bom Fim, em Porto Alegre-RS, a 80 metros do Parque Farroupilha (Redenção), 

Ótima e aconchegante cobertura, duplex, bem iluminada e ventilada, com 1 dormitório, banheiro social, sala de estar, cozinha americana e área de serviço no primeiro andar; no segundo piso: ampla sala com lareira e pátio terraço com churrasqueira. 

Além de uma excelente ventilação natural, a posição solar é ótima, ótimo imóvel para quem busca localização, conveniência e lazer.

Prédio pequeno com porteiro eletrônico e estacionamento próximo. 

Agende já sua visita!
Whatsapp/Fone (51) 999866244
Eduardo Carneiro = Consultor Imobiliário";"1";"0";"1";NULL;"94";"76";"76";"290000";"0";"350";"2019-06-17 20:42:31"
"638705";"8385";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Bela Vista";"Vicente da Fontoura";"2895";"303";"Oportunidade de ter seu apartamento em ótima localização....  1 dormitório, living 2 ambientes, banheiro social com ventilação natural, garagem ampla para 1 automóvel.
Cozinha com móvel, área de serviço, água quente.  
Garagem privativa e coberta
Condomínio valor acessível
Quitado e documentação OK, aceita FGTS e financiamento. ""Ótima taxa de juros para esse perfil de imóvel"" 
Edifício com belo jardim e área de circulação, zeladora e gás central. 
Local próximo à praças, comércios, conduções diversas, mercados e demais prestações de serviços...
Para maiores informações consultor Alex Pereira (51) 98179.4480 ou acesse:
www.ajbrokers.com.br código 8385
DESOCUPADO - Agende já a sua visita.";"1";"0";"1";NULL;"64";"42";"42";"218000";"0";"357";"2019-06-28 11:09:13"
"639521";"8386";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Mont Serrat";"Tito Livio Zambecari";"332";"502";"Lindo e amplo apartamento de 3 dormitórios, 1 suíte e 2 vagas box garagens cobertas, individuais e lado a lado, no bairro Mont Serrat, próximo ao Zaffari da Anita Garibaldi, Parcão e de todas facilidades comerciais da 24 de Outubro e região.

Imóvel aconchegante, living com 2 ambientes (estar e jantar) com ótimo hack para TV e guarda-volumes, piso em porcelanato e ar-condicionado tipo split, sol da tarde, bem ventilado, lavabo, banheiro social, suíte com hidro e closet, dormitórios com armários sob medida piso laminado e aparelhos de ar-condicionado, cozinha com armários, churrasqueira, coifa e cook-top, linda vista da sala e dos dormitórios.

Unidade diferenciada com 2 vagas box garagens individuais, cobertas (lado a lado) e escrituradas. 

Empreendimento com bela arquitetura européia, com infraestrutura completa: salão de festas com churrasqueira, sala fitness, piscina adulta e aquecida,  2 espaços gourmets (um com forno de pizza), spa sauna, hidromassagem, ofurô e playground.  

Prédio com elevador, portaria 24 hs, sistema de vídeo-monitoramento, gás central, lindo hall de entrada, jardim e áreas de descanso para um chimarrão ou interação. 

Agende já sua visita!
Whats (51) 999866244
Consultor Eduardo Carneiro  ";"3";"1";"3";NULL;"186";"103";"103";"789000";"0";"1080";"2019-07-02 19:21:51"
"639532";"8387";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Jardim Botânico";"Rua Itaboraí";"380";"410 C";"Apartamento de 2 dormitórios à venda com elevador e 1 vaga rotativa, no bairro Jardim Botânico, próximo ao novo GNU, a Praça das Nações Unidas (Petrópolis), ESEF/UFRGS,  ao Shopping Bourbon Ipiranga, padarias, cafeterias, farmácias, academias, pet-shops, restaurantes e com toda infraestrutura comercial próxima que o bairro oferece.

Off de R$ 250 por R$ 235 Mil!

Apartamento com 2 ótimos dormitórios, um com closet, living com 2 ambientes (salas de estar e jantar), banheiro social com ventilação, cozinha, área de serviço e com 1 vaga rotativa. Em andar médio-alto, silencioso, bem ventilado e iluminado, com sol da tarde e vista para cúpulas de árvores e praça.
 
Vaga de garagem rotativa através de lista de espera, tem estacionamento próximo para locação, até obter a vaga no prédio.

Condomínio com guarita com portaria 24 horas, elevador, jardim, áreas de descanso, bicicletários, salão de festas, churrasqueira coletiva, playground,  quadra de esportes e blocos com hall de entrada e rampas de acesso.

A 250 metros da nova filial GNU (Grêmio Náutico União) ex-Petrópole Tênis Clube.

Agende já sua visita!
Whats (51) 999866244
Consultor Eduardo Carneiro";"2";"0";"1";NULL;"60";"53";"53";"235000";"0";"380";"2019-07-03 01:13:33"
"639917";"8390";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Rua Itaboraí";"380";"410 C";"Apartamento de 2 dormitórios à venda com elevador e 1 vaga rotativa, no bairro Petrópolis, próximo ao novo GNU, a Praça das Nações Unidas, ESEF/UFRGS,  ao Shopping Bourbon Ipiranga, padarias, cafeterias, farmácias, academias, pet-shops, restaurantes e com toda infraestrutura comercial próxima que o bairro oferece.

Apartamento com 2 ótimos dormitórios, um com closet, living com 2 ambientes (salas de estar e jantar), banheiro social com ventilação, cozinha, área de serviço e com 1 vaga rotativa. Em andar médio-alto, silencioso, bem ventilado e iluminado, com sol da tarde e vista para cúpulas de árvores e praça.
 
Vaga de garagem rotativa através de lista de espera, tem estacionamento próximo para locação, até obter a vaga no prédio.

Condomínio com guarita com portaria 24 horas, elevador, jardim, áreas de descanso, bicicletários, salão de festas, churrasqueira coletiva, playground,  quadra de esportes e blocos com hall de entrada e rampas de acesso.

A 250 metros da nova filial GNU (Grêmio Náutico União) ex-Petrópole Tênis Clube.

Agende já sua visita!
Whats (51)Apartamento de 1 dormitório novo e semi-mobiliado, com churrasqueira e 1 vaga box garagem, à venda no bairro Petrópolis, próximo as avenidas Ijuí, Protásio Alves, ao Zaffari Supermercados e da Praça da Encol. 

Apartamento de 1 dormitório, decorado com móveis fixos, com 43 m2 privativos, com churrasqueira, living c/2 ambientes, cozinha americana, uma vaga box garagem escriturada.

Prédio com salão de festas, medidor individual de água, espera para Split no dormitório e sala, espera no apartamento para sistema de automação, circuito fechado de tv, cerca eletrônica. 

Agende agora sua visita.
Whats (51) 994827855
André Figueiredo Consultor Imobiliário 		";"2";"0";"1";NULL;"60";"53";"53";"230000";"0";"385";"2019-07-04 21:31:52"
"640936";"8391";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Jardim Botânico";" Travessa Vileta";"252";"503";"A/J BROKERS VENDE NO BAIRRO JARDIM BOTÃNICO excelente apartamento de 01 dormitórios, ótima posição solar, móveis planejados, living 02 ambientes, cozinha americana.   ATENDIMENTO WHATSAPP 051 981423686 Jorge Pires.

01 vaga de garagem.

Condomínio com elevador, portaria 12 hrs, salão de festas e piscina. Localizado em rua tranquila e arborizada, próximo ao Bourbon da Ipiranga. ";"1";"0";NULL;NULL;NULL;"47";NULL;"249000";"0";"0";"2019-07-11 10:28:22"
"641541";"8393";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Partenon";"Rua Guilherme Alves";"1273";"401";"Ótimo apartamento de 2 dormitórios, 1 suíte com closet e 1 vaga de garagem coberta, à venda no bairro Partenon, entre as avenidas Ipiranga e Bento Gonçalves, a 3 minutos do Bourbon Shopping Ipiranga e a 7 minutos da PUC/RS, com fácil saída a todas áreas da cidade. 

Oportunidade de R$ 420 por R$ 375 Mil!

Imóvel amplo (93,6 m² área privativa), aconchegante e com linda decoração, semi-mobiliado, living amplo e diferenciado pela sua metragem, com aparelho de ar-condicionado split no living com 18 mil BTUS, sacada integrada com churrasqueira, cozinha com armários planejados, cooktop, geladeira e área de serviço com máquina de lavar-roupas. 

Excelente ventilação e ótima orientação solar Leste/ Norte. 

Prédio com elevador, alarme, gás central, box coberto. 

Agende sua visita.
Whats (51) 999866244
Eduardo Carneiro";"2";"1";"2";NULL;"146";"93";"93";"375000";"0";"350";"2019-07-15 19:12:18"
"642919";"8397";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Jardim Botânico";"Rua Surupa";"45";"203";"Ótimo apartamento de 2 dormitórios, com 1 suíte e 1 vaga box garagem coberta, à venda no bairro Jardim Botânico, próximo a Perimetral, ESEF/UFRGS, Bourbon Shopping Ipiranga e fácil acesso a PUCRS. 

OPORTUNIDADE de R$ 400 por R$ 349 Mil!!!

Aconchegante apartamento com 2 dormitórios, sendo 1 suíte, living c/ 2 ambientes estar e jantar, cozinha americana com churrasqueira, área de serviço, banheiro social, 2º andar, silencioso, com 1 vaga coberta, 73,65 m² privativos. 

Edifício com elevador e baixo custo condominial.

Atendimento Whatsapp: (51) 999866244
Eduardo Carneiro 

Agende agora sua visita e garanta já essa oportunidade!";"2";"1";"2";NULL;"84";"73";"73";"349000";"0";"380";"2019-07-21 14:24:59"
"646954";"8403";"Terreno em Condomínio";"RIO GRANDE DO SUL";"Porto Alegre";"Vila Nova";"Estrada Três Meninas";"2001";"Alphaville Poa - fase A - Lombardia";"AJ Brokers vende ótimo terreno no condomínio Alphaville Porto Alegre, Fase A - Lombardia.... 576m² , terreno levemente aclive, na segunda quadra, linda vista do em torno ... ótima localização dentro do condomínio, o qual conta com tudo o que você espera de um condomínio fechado, localizado em meio à natureza, com infraestrutura de clube, segurança e muitos atrativos de lazer. O condomínio está pronto para receber sua família, com terrenos urbanizados, alamedas arborizadas, praças, e de fácil acesso. Situado em uma região de muita área verde e de preservação, o condomínio é caracterizado por uma grande área dividida em 04 condomínios distintos e integrados por sua área social e muita segurança.
Existe no empreendimento lindos projetos de casas em estilo moderno e contemporâneo. Agende uma visita ou nos ligue para maiores informações. 
Agende já a sua visita.

CONDOMÍNIO
O Condomínio Alphaville Porto Alegre está localizado em uma área total de 1.334.344 m², entre belas paisagens e áreas de preservação ambiental, característica peculiar deste lugar. 

Alphaville Porto Alegre oferece um alto padrão de moradia, infraestrutura e paisagens surpreendentes, garantindo a seus moradores qualidade de vida e bem-estar para seus familiares e convidados. 

A segurança é um diferencial, abrangendo, tecnologia de ponta, meios físicos, humanos e sociais, transformando este lugar em um lugar seguro para se viver.

CLUBE
O Clube do Condomínio Alphaville Porto Alegre possui 47.581 m². Oferecendo a seus moradores um excelente espaço para pratica de esportes, recreação e convívio social. As trilhas fazem uma perfeita integração entre as áreas de lazer e as áreas verdes, trazendo um gostinho de interior a quem mora neste lugar. 

Possui sala de estar, salão de festas, espaço gourmet, brinquedoteca, playground, fitness, piscinas, quadra de tênis, quadra poliesportiva, campo de futebol e quadra de vôlei de praia.

ASSOCIAÇÃO
A Administração do Condomínio é feita por meio da Associação de Moradores, característica dos empreendimentos Alphaville, AUTOGESTÃO. 

A Associação de Moradores visa, além de outros: 

Incrementar a qualidade de vida e a cordialidade nas relações dos Associados bem como entre estes e os frequentadores dos residenciais; representar os Associados na defesa dos direitos coletivos; administrar a manutenção, limpeza, vigilância e conservação dos residenciais e clube, das áreas verdes, áreas livres condominiais, áreas de preservação permanentes, bem como a implementação de melhorias nelas;

LOCALIZAÇÃO
Estrada das Três Meninas, nº 2001, Vila Nova, Porto Alegre RS ? 91.787-400 
Fácil acesso pela Rua Cristiano Kramer, ou pela Estrada Costa Gama.
";NULL;"0";NULL;NULL;"576";"576";"576";"350000";"0";"0";"2019-08-08 18:13:22"
"651212";"8408";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Santa Cecília";"Rua Joao Guimaraes";"327";"401";"A/J BROKERS VENDE NO BAIRRO SANTA CECILIA EM PORTO ALEGRE 
Excelente apartamento 2 (dois) dormitórios.  Living amplo dois ambientes com sacada integrada e churrasqueira, lavabo, banheiro social, dormitório de casal com sacada e sol leste/norte. Cozinha montada e área de serviço separada. Apartamento com ventilação cruzada e ótima posição solar. Prédio totalmente reformado, finalizado a reforma em abril 2020.
 
Whatsapp: (051) 98142.3686 Jorge Pires.

1 VAGA DE GARAGEM ESCRITURADA.

Prédio com elevador, jardim e totalmente reformado próximo a todos os recursos do bairro.";"2";"0";"2";NULL;"105";"78";NULL;"480000";"0";"530";"2019-08-27 14:20:06"
"651282";"8409";"Casa em Condominio";"RIO GRANDE DO SUL";"Porto Alegre";"Agronomia";"Estrada João de Oliveira Remião";"1761";"03";"A/J BROKERS VENDE NO BAIRRO AGRONOMIA EM PORTO ALEGRE

Excelente casa em condomínio de 4 dormitórios de 241,06m² de área privativa, semi-mobiliado, distribuídos em 2 pavimentos e mais o sótão, conta com cozinha americana, pátio com churrasqueira, área de serviço separada, além de duas vagas de garagem. Dos 4 dormitórios 3 ficam no segundo pavimento, sendo uma suíte com closet e sacada. No sótão localiza-se a outro dormitório. Imóvel com ótimo acabamento, bem iluminado e arejado. 

Whatsapp (051) 98142.3686 Jorge Pires.

O condomínio possui academia, churrasqueira, bicicletário, fitness ao ar livre, pista de caminhada, quadra esportiva, brinquedoteca, piscina infantil, playground, salão de festas, espaço gourmet, zelador, vaga para visitantes, portaria, interfone, câmeras de segurança, cerca elétrica, gás central e água individual.";"4";"1";"3";NULL;"384";"241";NULL;"745000";"0";"1300";"2019-08-27 16:01:52"
"651649";"8410";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Rio Branco";"Rua Dona Leonor";"109";"0202";"Exclusividade AJ Brokers... 
Amplo e ensolarado apartamento 3 dormitórios, living 2 ambientes com lindo vitrô e sacada integrada, sol em todas as peças, cozinha montada, churrasqueira em granito, área de serviço, dependência de empregada com banheiro auxiliar. Imóvel impecável estado de conservação 
GARAGEM AO LADO PARA ALUGAR.
OBS: Ficam maioria dos armários e aparelhos de ar condicionado

Prédio bem conservado, condomínio valor baixo, ótima localização, à 110 metros da Avenida Protásio Alves, próximo à todos estabelecimentos

Confira e agende sua visita
";"3";"0";"2";NULL;"92";"82";NULL;"325000";"0";"200";"2019-08-29 11:21:38"
"652240";"8411";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Jardim Botânico";"Rua Machado de Assis";"855";"403 A";"Lindo apartamento de 3 dormitórios, c/ 1 suíte e 2 vagas garagens, à venda no Jardim Botânico, Porto Alegre/RS, próximo a rua La Plata, Bourbon Shopping Ipiranga e a todas conveniências da região, com fácil acesso a ESEF/UFGRS e PUCRS. 

Amplo apartamento c/ 95,6 m² privativos, 3 dormitórios, 1 suíte, amplo living com 2 ambientes, churrasqueira, banheiro social, cozinha americana e lavanderia. 2 vagas de garagem cobertas e escrituradas.

No coração do Jardim Botanico, prédio com excelente infraestrutura, com portaria 24 horas, piscinas adulto e infantil, salão de festas com
churrasqueira, academia, brinquedoteca, elevadores e guarita. 

Agende já sua visita!
(51) 999866244 (Whats)";"3";"1";"2";NULL;"164";"95";"95";"570000";"0";"850";"2019-09-02 15:02:46"
