Id;Logradouro;Numero;Complemento;Bairro;Referencia;CEP;Transacao;Preco;Data de Transacao;Tipo de Financiamento;Valor Financiado;Cartório de Registro;Matrícula do Imóvel;Situação do SQL;Área do Terreno (m2);Testada (m);Área Construída (m2);Uso (IPTU);Descrição do uso (IPTU);Padrão (IPTU);ACC (IPTU);ACC (IPTU)
8185;AV MARIA COELHO AGUIAR;215;VAGA 28 R 1;JD SAO LUIS;BLOCO H;5804900;1.Compra e venda;21997,79;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230924;Ativo Predial;233924;320,41;24;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8186;AV MARIA COELHO AGUIAR;215;VAGA 29 R 1;JD SAO LUIS;BLOCO H;5804900;1.Compra e venda;21997,79;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230925;Ativo Predial;233924;320,41;24;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8187;AV MARIA COELHO AGUIAR;215;VAGA 30 R 1;JD SAO LUIS;BLOCO H;5804900;1.Compra e venda;21997,79;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230926;Ativo Predial;233924;320,41;24;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8188;R ANTONIO DE MACEDO SOARES;1212;AP 72;CAMPO BELO;;4607900;1.Compra e venda;950000;19/12/2019;;0;15  CARTORIO DE REGISTRO DE IMOVEL;18407;Ativo Predial;2264;50;198;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1976
8189;R B  B  VARELA;168;;ITAQUERA;;8240173;33.Demais atos onerosos translativos;695686;13/12/2019;;0;9  CARTORIO DE REGISTRO DE IMOVEL;11532;Ativo Predial;1000;20;624;50;INDÚSTRIA;83;OFICINA, POSTO DE SERVIÇO, ARMAZÉM/DEPÓSITO, INDÚSTRIA ;1980
8190;LG SEN RAUL CARDOSO;250;VG M 125;M 71249;1 SUBSOLO;4021070;1.Compra e venda;50000;17/12/2019;;0;1  CARTORIO DE REGISTRO DE IMOVEL;81367;Ativo Predial;2530;47;34;24;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE USO EXCLUSIVAMENTE RESIDENCIAL (EXIGE FRAÇÃO IDEAL);23;RESIDENCIAL VERTICAL;1998
8191;AV MARIA COELHO AGUIAR;215;VAGA 31 R 1;JD SAO LUIS;BLOCO H;5804900;1.Compra e venda;21997,79;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230927;Ativo Predial;233924;320,41;24;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8192;AV MARIA COELHO AGUIAR;215;VAGA 32 R 1;JD SAO LUIS;BLOCO H;5804900;1.Compra e venda;21997,79;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230928;Ativo Predial;233924;320,41;24;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8193;R PATAPIO SILVA;241;APTO 131;;;5436010;1.Compra e venda;650000;04/12/2019;1.Sistema Financeiro de Habitação;454922,96;10  CARTORIO DE REGISTRO DE IMOVEL;58768;Ativo Predial;1203;50;128;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1972
8194;AV MARIA COELHO AGUIAR;215;VAGA 33 R 1;JD SAO LUIS;BL. H;5804900;1.Compra e venda;21997,79;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230929;Ativo Predial;233924;320,41;24;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8195;AV MARIA COELHO AGUIAR;215;VAGA 049 R 8;JD SAO LUIS;BLOCO H;5804900;1.Compra e venda;30076,98;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230930;Ativo Predial;233924;320,41;30;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8196;R DOS TRILHOS;1499;E 1491;;;3168009;33.Demais atos onerosos translativos;739565;13/12/2019;;0;7  CARTORIO DE REGISTRO DE IMOVEL;33011;Ativo Predial;483;13,53;236;12;RESIDÊNCIA COLETIVA, EXCLUSIVE CORTIÇO (MAIS DE UMA RESIDÊNCIA NO LOTE);12;RESIDENCIAL HORIZONTAL ;1940
8197;AV MAJ SYLVIO DE MAGALHAES PADILHA;5200;CJ 408;BLOCO E;ED MONTREAL;5693000;1.Compra e venda;443877;20/12/2019;;0;15  CARTORIO DE REGISTRO DE IMOVEL;161503;Ativo Predial;25018;0;95;30;ESCRITÓRIO/CONSULTÓRIO EM CONDOMÍNIO (UNID AUTÔNOMA EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;2000
8198;AV MARIA COELHO AGUIAR;215;VAGA 050 R 8;JD SAO LUIS;BLOCO H;5804900;1.Compra e venda;30076,98;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230931;Ativo Predial;233924;320,41;30;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8199;AV DR HUGO BEOLCHI;640;AP  506;VILA GUARANI;;4310030;1.Compra e venda;210200;20/12/2019;1.Sistema Financeiro de Habitação;158059,95;8  CARTORIO DE REGISTRO DE IMOVEL;195751;Ativo Predial;267;6;130;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;1981
8200;AV MARIA COELHO AGUIAR;215;VAGA 051 R 8;JD SAO LUIS;BLOCO H;5804900;1.Compra e venda;30076,98;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230932;Ativo Predial;233924;320,41;30;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8201;AV MARIA COELHO AGUIAR;215;VAGA 052 R 8;JD SAO LUIS;BLOCO H;5804900;1.Compra e venda;30076,98;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230933;Ativo Predial;233924;320,41;30;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8202;AV MARIA COELHO AGUIAR;215;VAGA 053 R 8;JD SAO LUIS;BLOCO H;5804900;1.Compra e venda;30076,98;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;230934;Ativo Predial;233924;320,41;30;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8203;AV PRESTES MAIA;241;A5 SALA 507;;;1031902;1.Compra e venda;70000;18/12/2019;;0;5  CARTORIO DE REGISTRO DE IMOVEL;13377;Ativo Predial;2056;49,27;63;30;ESCRITÓRIO/CONSULTÓRIO EM CONDOMÍNIO (UNID AUTÔNOMA EXIGE FRAÇÃO IDEAL);43;COMERCIAL VERTICAL;1978
8204;AV MARIA COELHO AGUIAR;215;ESCRITORIO 0;;BLOCO F;5804900;1.Compra e venda;6383768,71;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;213787;Ativo Predial;233924;320,41;3405;30;ESCRITÓRIO/CONSULTÓRIO EM CONDOMÍNIO (UNID AUTÔNOMA EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1988
8205;AV PRESTES MAIA;241;A5 SALA 509;;;1031902;1.Compra e venda;70000;18/12/2019;;0;5  CARTORIO DE REGISTRO DE IMOVEL;13378;Ativo Predial;2056;49,27;62;30;ESCRITÓRIO/CONSULTÓRIO EM CONDOMÍNIO (UNID AUTÔNOMA EXIGE FRAÇÃO IDEAL);43;COMERCIAL VERTICAL;1978
8206;R GONCALO DA CUNHA;183;VG 47 G;CLASS VARANDA MARIANA;;4140040;1.Compra e venda;29000;18/12/2019;;0;14  CARTORIO DE REGISTRO DE IMOVEL;221393;Ativo Predial;3169;106,18;34;24;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE USO EXCLUSIVAMENTE RESIDENCIAL (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2015
8207;AV DR HUGO BEOLCHI;640;AP  601;VILA GUARANI;;4310030;1.Compra e venda;240000;20/12/2019;1.Sistema Financeiro de Habitação;165020,36;8  CARTORIO DE REGISTRO DE IMOVEL;195751;Ativo Predial;267;6;130;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;1981
8208;AV MARIA COELHO AGUIAR;215;VAGA 015 R 1;JD SAO LUIS;BLOCO I;5804900;1.Compra e venda;30076,98;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;188077;Ativo Predial;233924;320,41;30;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8209;AV MARIA COELHO AGUIAR;215;VAGA 016 R 1;JD SAO LUIS;BLOCO I;5804900;1.Compra e venda;30076,98;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;188078;Ativo Predial;233924;320,41;30;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8210;R GONCALO DA CUNHA;183;VG 47 G;CLASS VARANDA MARIANA;;4140040;1.Compra e venda;29000;18/12/2019;;0;14  CARTORIO DE REGISTRO DE IMOVEL;221393;Ativo Predial;3169;106,18;34;24;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE USO EXCLUSIVAMENTE RESIDENCIAL (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2015
8211;AV MARIA COELHO AGUIAR;215;VAGA 017 R 1;JD SAO LUIS;BLOCO I;5804900;1.Compra e venda;30076,98;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;188079;Ativo Predial;233924;320,41;30;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8212;AV MARIA COELHO AGUIAR;215;VAGA 018 R 1;JD SAO LUIS;BLOCO I;5804900;1.Compra e venda;30076,98;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;188080;Ativo Predial;233924;320,41;30;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8213;AV MARIA COELHO AGUIAR;215;VAGA 019 R 1;JD SAO LUIS;BLOCO I;5804900;1.Compra e venda;30076,98;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;188081;Ativo Predial;233924;320,41;30;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8214;AV MARIA COELHO AGUIAR;215;VAGA 020 R 1;JD SAO LUIS;BLOCO I;5804900;1.Compra e venda;30076,98;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;188082;Ativo Predial;233924;320,41;30;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8215;AV MARIA COELHO AGUIAR;215;VAGA 021 R 1;JD SAO LUIS;BLOCO I;5804900;1.Compra e venda;30076,98;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;188083;Ativo Predial;233924;320,41;30;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8216;AV MARIA COELHO AGUIAR;215;VAGA 01 R 11;JD SAO LUIS;BLOCO I;5804900;1.Compra e venda;30816,9;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;188314;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8217;R RAFAEL BLUTEAU;122;;;;3460110;1.Compra e venda;205428,01;13/12/2019;1.Sistema Financeiro de Habitação;142106,25;9  CARTORIO DE REGISTRO DE IMOVEL;196484;Ativo Predial;125;5;111;10;RESIDÊNCIA;11;RESIDENCIAL HORIZONTAL ;1996
8218;AV MARIA COELHO AGUIAR;215;VAGA 02 R 11;JD SAO LUIS;BLOCO I;5804900;1.Compra e venda;30816,9;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;188315;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8219;AV DR HUGO BEOLCHI;640;AP  504;VILA GUARANI;;4310030;1.Compra e venda;230000;20/12/2019;1.Sistema Financeiro de Habitação;184000;8  CARTORIO DE REGISTRO DE IMOVEL;195751;Ativo Predial;267;6;130;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;1981
8220;AV MARIA COELHO AGUIAR;215;VAGA 03 R 11;JD SAO LUIS;BLOCO I;5804900;1.Compra e venda;30816,9;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;188316;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8221;AV MARIA COELHO AGUIAR;215;VAGA 04 R 11;JD SAO LUIS;BLOCO I;5804900;1.Compra e venda;30816,9;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;188317;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8222;AV MARIA COELHO AGUIAR;215;VAGA 05 R 11;JD SAO LUIS;BLOCO I;5804900;1.Compra e venda;30816,9;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;188318;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8223;AV MARIA COELHO AGUIAR;215;VAGA 06 R 11;JD SAO LUIS;BLOCO I;5804900;1.Compra e venda;30816,9;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;188319;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8224;AV MARIA COELHO AGUIAR;215;VAGA 07 R 11;JD SAO LUIS;BLOCO I;5804900;1.Compra e venda;30816,9;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;188320;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8225;AV MARIA COELHO AGUIAR;215;VAGA 08 R 11;JD SAO LUIS;BLOCO I;5804900;1.Compra e venda;30816,9;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;188321;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8226;R UPAROBA;165;AP 83 E VG;;;3630050;1.Compra e venda;250000;17/12/2019;1.Sistema Financeiro de Habitação;200000;9  CARTORIO DE REGISTRO DE IMOVEL;246036;Ativo Predial;1040;40;84;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2013
8227;AV MARIA COELHO AGUIAR;215;VAGA 09 R 11;JD SAO LUIS;BLOCO I;5804900;1.Compra e venda;30816,9;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;188322;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8228;R FRANCISCO LEITAO;104;AP 66 01 VG;JD AMERICA;ED JARDIM AMERICA;5414020;1.Compra e venda;650000;17/12/2019;;0;13  CARTORIO DE REGISTRO DE IMOVEL;61522;Ativo Predial;1575;31,5;139;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);23;RESIDENCIAL VERTICAL;1990
8229;AV MARIA COELHO AGUIAR;215;VAGA 10 R 11;JD SAO LUIS;BLOCO I;5804900;1.Compra e venda;30816,9;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;188323;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8230;R MARC CHAGALL;397;AP 201 E 2 V;BLOCO A;RECANTO JACARANDA;5036170;1.Compra e venda;1050000;18/12/2019;;0;10  CARTORIO DE REGISTRO DE IMOVEL;142897;Ativo Predial;8254;76,9;174;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);23;RESIDENCIAL VERTICAL;2015
8231;R PROF APRIGIO GONZAGA;681;AP 111 E VGS;48P E 49M;ED GREEN GARDEN;4303001;1.Compra e venda;473417;06/12/2019;;0;8  CARTORIO DE REGISTRO DE IMOVEL;129422;Ativo Predial;1656;47,8;138;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2000
8232;AV MARIA COELHO AGUIAR;215;VAGA 11 R 11;JD SAO LUIS;BLOCO I;5804900;1.Compra e venda;30816,9;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;188324;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8233;AV MARIA COELHO AGUIAR;215;VAGA 12 R 11;JD SAO LUIS;BLOCO I;5804900;1.Compra e venda;30816,9;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;188325;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8234;AV DR HUGO BEOLCHI;640;APARTAMENTO ;VILA GUARANI;;4310030;1.Compra e venda;238300;20/12/2019;1.Sistema Financeiro de Habitação;190640;8  CARTORIO DE REGISTRO DE IMOVEL;195751;Ativo Predial;267;6;130;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;1981
8235;R FRADIQUE COUTINHO;546;APTO 192;PINHEIROS;ED.BOA VISTA;5416000;1.Compra e venda;991000;17/12/2019;;0;10  CARTORIO DE REGISTRO DE IMOVEL;42411;Ativo Predial;990;19,5;129;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1980
8236;R FRADIQUE COUTINHO;546;BOX 47;PINHEIROS;ED BOA VISTA;5416000;1.Compra e venda;89000;17/12/2019;;0;10  CARTORIO DE REGISTRO DE IMOVEL;42212;Ativo Predial;990;19,5;29;24;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE USO EXCLUSIVAMENTE RESIDENCIAL (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1980
8237;AV DR HUGO BEOLCHI;640;APARTAMENTO;VILA GUARANI;;4310030;1.Compra e venda;238299,74;20/12/2019;1.Sistema Financeiro de Habitação;89947,2;8  CARTORIO DE REGISTRO DE IMOVEL;195751;Ativo Predial;267;6;130;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;1981
8238;R DR CARLOS AUGUSTO DE CAMPOS;175;CS 42;SANTO AMARO;;4750060;1.Compra e venda;480000;13/12/2019;1.Sistema Financeiro de Habitação;260408,46;11  CARTORIO DE REGISTRO DE IMOVEL;36650;Ativo Predial;172;6,9;72;10;RESIDÊNCIA;11;RESIDENCIAL HORIZONTAL ;1954
8239;R AUGUSTE LAURENT;80;CASA  C;CD RES LAURENT;;3689080;1.Compra e venda;216000;17/12/2019;1.Sistema Financeiro de Habitação;150000;12  CARTORIO DE REGISTRO DE IMOVEL;185622;Ativo Predial;250;10;80;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;2013
8240;AV MARIA COELHO AGUIAR;215;VAGA 13 R 11;JD SAO LUIS;BLOCO I;5804900;1.Compra e venda;30816,9;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;188326;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8241;AV MARIA COELHO AGUIAR;215;VAGA 14 R 11;JD SAO LUIS;BLOCO I;5804900;1.Compra e venda;30816,9;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;188327;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8242;R CORTA VENTO;28;;;;3313010;1.Compra e venda;1920000;23/12/2019;;0;9  CARTORIO DE REGISTRO DE IMOVEL;166591;Ativo Predial;192;8;130;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;1978
8243;AV DOM RODRIGO SANCHES;525;CASA 30 BL G;;CJ RES DAS AZALEIAS;5892360;1.Compra e venda;250000;17/12/2019;1.Sistema Financeiro de Habitação;196803,99;11  CARTORIO DE REGISTRO DE IMOVEL;180414;Ativo Predial;11668;107,8;71;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;1983
8244;AV MARIA COELHO AGUIAR;215;VAGA 15 R 11;JD SAO LUIS;BLOCO I;5804900;1.Compra e venda;30816,9;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;188328;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8245;R DAS ANINGAS;24;VG 13 G;PA JABAQUARA;MATR 151577;4349110;1.Compra e venda;35725,93;16/12/2019;1.Sistema Financeiro de Habitação;35725,93;8  CARTORIO DE REGISTRO DE IMOVEL;151577;Ativo Predial;991;37,69;20;24;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE USO EXCLUSIVAMENTE RESIDENCIAL (EXIGE FRAÇÃO IDEAL);23;RESIDENCIAL VERTICAL;1992
8246;R CORTA VENTO;30;;TATUAPE;;3313010;1.Compra e venda;1920000;23/12/2019;;0;9  CARTORIO DE REGISTRO DE IMOVEL;138930;Ativo Predial;192;8;100;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;1978
8247;AV MARIA COELHO AGUIAR;215;VAGA 16 R 11;JD SAO LUIS;BLOCO I;5804900;1.Compra e venda;30816,9;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;188329;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8248;AV MARIA COELHO AGUIAR;215;VAGA 17 R 11;JD SAO LUIS;BLOCO I;5804900;1.Compra e venda;30816,9;20/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;188330;Ativo Predial;233924;320,41;31;23;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE ESCRITÓRIOS, CONSULTÓRIOS OU MISTO (EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;1979
8249;R CORTA VENTO;32;;;;3313010;1.Compra e venda;1920000;23/12/2019;;0;9  CARTORIO DE REGISTRO DE IMOVEL;132995;Ativo Predial;192;8;117;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;1967
